region,area,sexo,edad,ecivil,educc,e3,activ,o15,o10,o19,yoprcor,ypchtotcor,pobreza_severa,pueblos_indigenas,lugar_nac
8,1,2,23,8,4,2,3,NA,NA,NA,NA,300000,4,0,0
13,1,1,36,1,6,2,1,5,40,1,1400000,1069083,4,0,1
5,1,2,47,1,2,2,1,5,40,1,200000,316061,4,0,0
5,1,2,28,2,6,2,3,NA,NA,NA,NA,297931,3,0,0
5,1,1,21,8,4,2,1,5,40,1,500000,540000,4,0,0
13,1,2,3,NA,0,1,NA,NA,NA,NA,NA,234573,2,0,0
9,1,2,22,8,5,1,3,NA,NA,NA,NA,195000,2,0,0
14,1,1,43,1,4,2,1,5,44,1,570000,231805,4,0,0
16,2,1,57,1,4,2,2,NA,NA,NA,NA,392252,4,0,0
8,1,1,45,2,4,2,1,5,44,1,1000000,984584,4,0,0
5,1,1,21,8,5,2,1,5,40,3,450000,459542,3,0,0
5,1,2,17,8,3,1,3,NA,NA,NA,NA,252028,4,0,0
15,1,1,41,2,6,2,1,8,44,1,1400000,561250,4,0,0
1,1,1,11,NA,1,1,NA,NA,NA,NA,NA,276495,1,0,0
5,1,1,18,8,4,1,3,NA,NA,NA,NA,286997,1,1,0
11,1,1,7,NA,1,1,NA,NA,NA,NA,NA,125000,2,0,0
13,1,2,14,8,2,1,NA,NA,NA,NA,NA,537500,4,0,0
13,1,2,56,8,5,2,1,5,44,1,800000,491111,3,0,0
14,1,2,4,NA,0,1,NA,NA,NA,NA,NA,645958,4,0,0
6,2,1,47,2,6,2,1,3,45,1,600000,252500,4,0,0
8,1,2,83,1,2,2,3,NA,NA,NA,NA,335187,4,0,0
16,1,2,15,8,3,1,3,NA,NA,NA,NA,315000,4,0,0
7,1,2,61,8,6,2,3,NA,NA,NA,NA,182148,2,0,0
5,1,2,67,5,6,2,3,NA,NA,NA,NA,841667,4,0,-88
4,1,2,17,8,3,1,3,NA,NA,NA,NA,367203,4,1,0
8,1,1,23,8,6,2,1,5,40,3,400000,497917,4,0,0
4,1,1,43,8,6,2,1,5,44,1,1500000,2462500,4,0,0
5,1,2,41,2,6,2,1,5,45,1,1750000,1283333,4,1,0
13,1,1,45,6,3,2,1,2,44,NA,300000,285545,1,1,0
9,1,2,57,1,4,2,1,5,40,3,500000,541155,4,0,0
13,1,2,35,8,5,1,1,2,15,NA,500000,465122,4,0,0
9,2,2,83,7,1,2,3,NA,NA,NA,NA,564083,4,1,0
7,1,1,88,7,3,2,3,NA,NA,NA,NA,516667,4,0,0
13,1,1,28,2,5,1,1,2,20,NA,120000,232242,3,0,0
8,1,1,75,1,3,2,3,NA,NA,NA,NA,345795,3,0,0
7,1,1,48,8,2,2,1,5,44,1,500000,221081,3,0,0
16,2,1,69,8,1,2,3,NA,NA,NA,NA,576562,3,0,0
3,1,1,14,8,3,1,NA,NA,NA,NA,NA,272000,4,0,0
13,1,2,61,1,4,2,1,7,45,1,800000,1291667,4,0,0
9,1,1,43,1,3,2,1,2,-88,NA,500000,173417,2,0,0
13,1,1,66,1,4,2,3,NA,NA,NA,NA,443999,4,0,0
14,1,1,19,8,4,2,1,2,22,NA,300000,808334,4,0,0
16,1,1,36,2,6,2,1,3,36,1,800000,529167,4,0,0
15,1,1,32,1,2,2,1,2,45,NA,650000,442250,3,0,1
7,2,2,37,8,4,2,3,NA,NA,NA,NA,222184,2,0,0
4,2,2,44,8,4,2,3,NA,NA,NA,NA,214297,3,0,0
16,1,1,17,8,4,1,3,NA,NA,NA,NA,419500,4,0,0
13,1,2,2,NA,0,2,NA,NA,NA,NA,NA,387375,4,0,0
5,1,2,37,1,4,2,3,NA,NA,NA,NA,147294,1,0,0
13,1,1,19,8,5,1,3,NA,NA,NA,NA,589475,4,0,0
7,1,1,74,1,2,2,1,5,40,1,500000,742889,4,0,0
3,1,1,60,8,1,2,1,5,44,1,700000,319111,3,0,0
16,1,2,54,1,6,2,1,5,45,1,1000000,716667,4,0,0
9,1,2,17,8,4,1,3,NA,NA,NA,NA,95433,2,0,1
5,1,1,37,1,4,2,1,2,20,NA,240000,346667,4,0,1
13,1,2,43,5,6,2,1,5,40,1,514000,274841,2,0,0
13,1,2,50,1,6,2,1,3,45,1,2500000,1838333,4,0,0
5,1,1,39,1,5,1,1,5,60,1,1500000,988792,4,0,0
10,2,1,9,NA,1,1,NA,NA,NA,NA,NA,252538,3,1,0
8,1,2,75,1,3,2,3,NA,NA,NA,NA,495969,4,0,0
4,1,1,15,8,3,1,3,NA,NA,NA,NA,325453,4,0,0
10,1,2,87,1,1,2,3,NA,NA,NA,NA,378348,4,1,0
5,1,2,36,2,6,2,1,5,48,1,550000,602084,4,0,1
13,1,2,34,8,5,2,1,5,44,1,1000000,410000,4,0,0
15,1,1,66,1,3,2,3,NA,NA,NA,NA,140063,2,0,0
8,1,2,56,2,2,2,1,5,44,1,500000,425000,4,0,0
13,1,1,60,1,6,2,1,5,44,1,400000,453808,4,0,0
8,1,1,13,NA,1,1,NA,NA,NA,NA,NA,277035,4,1,0
10,2,2,67,1,1,2,3,NA,NA,NA,NA,438616,3,1,0
14,2,2,73,7,1,2,3,NA,NA,NA,NA,261311,4,0,0
5,1,2,25,8,4,2,3,NA,NA,NA,NA,180600,1,0,0
10,1,1,15,8,3,1,3,NA,NA,NA,NA,841093,4,0,0
8,1,1,63,1,3,2,3,NA,NA,NA,NA,450000,4,0,0
9,2,1,73,1,1,2,1,2,48,NA,NA,317250,4,0,0
6,1,2,43,2,2,2,1,2,16,NA,NA,310000,3,0,0
10,1,1,60,8,1,2,1,2,30,NA,70000,325991,2,0,0
9,1,2,58,2,1,2,1,5,45,1,500000,283794,2,0,0
5,1,1,37,2,4,2,1,2,40,NA,450000,352250,3,0,1
6,1,2,17,8,3,1,3,NA,NA,NA,NA,358435,4,0,0
1,1,1,26,2,4,2,1,5,44,2,500000,288344,4,0,1
13,1,2,42,2,6,2,1,5,40,1,2000000,1226945,4,0,0
1,1,1,61,1,3,2,1,5,44,1,700000,516667,4,0,1
5,1,1,76,1,1,2,3,NA,NA,NA,NA,479744,4,0,0
11,1,2,85,7,0,2,3,NA,NA,NA,NA,755435,4,1,0
13,1,2,69,1,6,2,1,3,44,1,500000,373885,4,0,0
9,1,1,70,2,3,2,3,NA,NA,NA,NA,274667,4,1,0
3,1,2,58,1,4,2,1,2,42,NA,500000,900000,4,0,0
14,2,2,40,1,4,2,2,NA,NA,NA,NA,100863,2,0,0
8,1,1,74,1,2,2,3,NA,NA,NA,NA,920000,4,0,0
3,1,2,29,8,4,2,3,NA,NA,NA,NA,29767,2,1,0
2,1,1,14,8,2,1,NA,NA,NA,NA,NA,351982,3,0,0
13,1,2,75,1,3,2,3,NA,NA,NA,NA,616482,4,1,0
7,1,1,4,NA,0,1,NA,NA,NA,NA,NA,191463,2,0,0
13,1,2,65,8,4,2,3,NA,NA,NA,NA,309004,4,0,0
8,1,2,8,NA,1,1,NA,NA,NA,NA,NA,465571,4,0,0
6,1,1,63,8,3,2,3,NA,NA,NA,NA,273750,2,0,0
8,1,1,7,NA,1,1,NA,NA,NA,NA,NA,357193,3,0,0
11,1,2,82,7,0,2,3,NA,NA,NA,NA,290274,2,0,0
8,2,2,29,8,4,2,3,NA,NA,NA,NA,97902,2,0,0
8,1,2,77,7,1,2,3,NA,NA,NA,NA,412393,4,0,0
15,1,2,37,2,6,2,1,5,40,1,1115000,874467,4,0,0
13,1,2,11,NA,1,2,NA,NA,NA,NA,NA,1086389,4,0,0
3,1,1,10,NA,1,1,NA,NA,NA,NA,NA,281007,4,1,0
5,1,2,15,8,3,1,3,NA,NA,NA,NA,849167,4,0,0
11,1,2,11,NA,1,1,NA,NA,NA,NA,NA,1040000,NA,0,0
13,1,1,67,6,2,2,1,5,45,1,NA,421760,4,1,0
1,1,1,58,8,2,2,1,2,35,NA,300000,75000,1,1,0
8,1,1,34,2,5,2,1,2,20,NA,500000,166667,1,0,1
3,1,1,62,8,1,2,1,5,48,1,800000,710398,4,0,0
6,1,1,40,2,4,2,1,5,44,1,580000,448587,4,0,0
13,2,2,34,8,6,2,1,3,44,1,900000,525866,3,1,0
9,1,2,30,2,4,2,3,NA,NA,NA,NA,140829,2,0,0
2,1,2,5,NA,0,1,NA,NA,NA,NA,NA,215574,1,0,0
3,1,2,35,8,5,2,3,NA,NA,NA,NA,2775432,4,0,0
13,1,1,45,8,2,2,3,NA,NA,NA,NA,196717,3,0,0
14,1,2,87,1,1,2,3,NA,NA,NA,NA,371382,4,0,0
13,1,1,2,NA,0,2,NA,NA,NA,NA,NA,407293,3,0,0
2,2,2,2,NA,0,2,NA,NA,NA,NA,NA,667811,4,0,0
5,1,2,29,8,6,2,1,5,44,2,900000,644693,4,0,0
6,1,2,47,2,4,2,1,5,44,1,650000,1276667,4,0,0
5,1,2,32,1,4,2,1,5,44,1,540000,632604,NA,0,0
14,1,2,55,6,5,2,3,NA,NA,NA,NA,1641667,4,0,0
11,2,1,1,NA,0,2,NA,NA,NA,NA,NA,844710,4,0,0
3,1,2,57,1,4,2,3,NA,NA,NA,NA,760000,4,0,0
3,1,2,2,NA,0,1,NA,NA,NA,NA,NA,200766,1,0,0
2,1,2,36,1,4,2,3,NA,NA,NA,NA,552139,4,0,0
4,1,2,21,8,5,1,3,NA,NA,NA,NA,382967,4,0,0
2,1,1,25,8,5,2,1,5,45,1,700000,540567,3,0,0
5,1,2,56,2,4,2,3,NA,NA,NA,NA,1137778,4,0,0
13,1,2,68,6,3,2,1,2,20,NA,100000,285745,2,0,0
4,1,1,0,NA,0,1,NA,NA,NA,NA,NA,83333,2,0,0
1,1,2,37,2,4,2,1,1,44,NA,300000,450000,4,0,1
15,1,2,77,5,3,2,1,2,-88,NA,300000,818296,NA,0,0
8,1,2,3,NA,0,2,NA,NA,NA,NA,NA,225331,3,0,0
13,1,2,11,NA,1,1,NA,NA,NA,NA,NA,446074,4,0,0
1,1,1,10,NA,1,1,NA,NA,NA,NA,NA,470833,4,0,0
7,1,1,67,1,5,2,3,NA,NA,NA,NA,362500,4,0,0
5,1,1,36,8,3,2,1,5,45,1,400000,485750,4,0,0
13,1,1,11,NA,1,1,NA,NA,NA,NA,NA,180000,1,0,0
10,1,2,85,7,1,2,3,NA,NA,NA,NA,744360,4,0,0
5,1,2,76,1,4,2,3,NA,NA,NA,NA,608748,4,0,0
1,1,1,67,1,1,2,1,1,40,NA,150000,285822,4,0,0
13,1,1,12,NA,1,1,NA,NA,NA,NA,NA,833333,4,0,1
1,1,2,54,1,4,2,1,7,5,3,20000,252611,1,0,1
8,2,2,53,1,1,2,3,NA,NA,NA,NA,284611,4,0,0
8,1,2,60,6,4,2,3,NA,NA,NA,NA,675000,NA,0,0
7,1,2,80,1,4,2,3,NA,NA,NA,NA,346229,3,0,0
7,1,1,59,2,1,2,1,5,44,1,500000,450000,4,0,0
13,1,2,76,1,3,2,1,5,44,1,600000,842722,4,0,0
8,1,1,4,NA,0,1,NA,NA,NA,NA,NA,364384,4,0,0
13,1,2,86,7,1,2,3,NA,NA,NA,NA,907000,4,0,0
7,1,2,15,8,3,1,3,NA,NA,NA,NA,544634,4,0,0
5,1,1,21,8,4,2,2,NA,NA,NA,NA,26667,1,0,0
4,1,1,11,NA,1,1,NA,NA,NA,NA,NA,207294,2,0,0
8,1,1,44,1,6,2,1,5,45,1,4500000,1291667,4,0,0
7,1,1,56,2,1,2,1,2,40,NA,500000,316667,3,0,0
15,1,2,66,1,4,2,2,NA,NA,NA,NA,483333,4,0,0
8,1,2,11,NA,1,1,NA,NA,NA,NA,NA,87114,2,0,0
15,1,1,28,8,6,2,1,5,44,1,750000,600000,4,0,0
5,1,2,21,8,5,1,2,NA,NA,NA,NA,161047,2,0,0
13,1,1,8,NA,1,1,NA,NA,NA,NA,NA,360000,4,0,0
13,1,2,29,2,4,2,1,5,48,1,400000,325000,3,0,0
13,1,2,44,2,6,2,1,2,30,NA,400000,764583,4,0,0
3,1,1,11,NA,1,1,NA,NA,NA,NA,NA,392047,4,0,0
13,1,2,7,NA,1,1,NA,NA,NA,NA,NA,202908,1,0,0
12,1,1,80,6,1,2,3,NA,NA,NA,NA,1085395,4,0,0
9,1,1,44,1,4,2,1,5,44,1,510000,385784,4,0,0
7,2,2,16,8,3,1,3,NA,NA,NA,NA,333596,3,0,0
13,1,1,78,1,4,2,3,NA,NA,NA,NA,630750,4,0,0
7,2,1,10,NA,1,1,NA,NA,NA,NA,NA,388196,4,0,0
3,1,1,34,1,3,2,1,1,45,NA,450000,450000,4,0,1
5,1,1,48,8,5,2,1,5,44,1,650000,2115000,4,1,0
10,1,2,33,8,6,2,1,5,44,1,950000,1538333,4,1,0
13,1,1,29,8,3,2,3,NA,NA,NA,NA,327006,4,0,0
7,1,2,62,6,6,2,1,4,44,1,1500000,700000,4,0,0
5,1,1,34,8,4,2,2,NA,NA,NA,NA,533250,4,0,0
3,1,1,8,NA,1,1,NA,NA,NA,NA,NA,349409,4,1,0
16,1,2,17,8,3,1,3,NA,NA,NA,NA,211515,1,0,0
3,2,2,69,8,1,2,3,NA,NA,NA,NA,523795,2,1,0
13,1,1,25,8,4,2,1,5,44,3,600000,646667,4,0,1
6,1,1,13,NA,1,1,NA,NA,NA,NA,NA,1286111,4,0,0
10,1,2,67,7,3,2,3,NA,NA,NA,NA,455030,3,0,0
8,1,2,10,NA,1,1,NA,NA,NA,NA,NA,410996,4,0,0
5,1,2,66,1,2,2,3,NA,NA,NA,NA,235500,2,0,0
10,2,1,73,1,1,2,3,NA,NA,NA,NA,304834,4,0,0
15,1,1,60,1,4,2,1,5,84,1,700000,525000,4,0,0
13,1,2,28,8,6,2,1,5,60,1,500000,323500,4,0,0
16,2,2,61,1,4,2,3,NA,NA,NA,NA,505996,4,0,0
8,1,1,55,1,6,2,1,5,44,1,5000000,2711111,4,0,0
6,1,1,25,8,5,1,3,NA,NA,NA,NA,2141250,4,0,0
1,1,2,63,8,1,2,3,NA,NA,NA,NA,306936,3,1,0
5,1,2,31,2,4,2,1,5,42,1,400000,238880,4,0,0
7,2,2,62,1,1,2,3,NA,NA,NA,NA,304765,4,0,0
6,1,1,47,2,2,2,1,5,45,1,750000,194172,1,0,0
5,1,1,80,7,2,2,3,NA,NA,NA,NA,354125,4,0,0
13,2,1,3,NA,0,1,NA,NA,NA,NA,NA,327083,4,0,0
1,1,1,30,8,6,2,1,1,44,NA,600000,281250,4,0,0
13,1,1,61,1,6,2,1,3,45,1,800000,634329,4,0,0
15,1,1,37,8,4,2,1,5,44,1,610000,628610,4,0,0
6,2,2,76,7,2,2,3,NA,NA,NA,NA,709087,4,0,0
13,1,2,38,2,6,2,1,5,44,1,1300000,604931,4,0,0
13,1,1,44,1,3,2,1,5,54,1,500000,250026,4,0,1
4,1,1,25,8,5,1,1,5,25,1,300000,537105,NA,0,0
2,1,2,56,8,2,2,3,NA,NA,NA,NA,406007,3,0,1
8,1,1,59,7,1,2,3,NA,NA,NA,NA,357193,3,0,-88
13,1,2,42,2,1,2,3,NA,NA,NA,NA,433334,3,0,1
6,2,2,71,1,2,2,3,NA,NA,NA,NA,556293,4,0,0
6,1,1,66,1,4,2,1,2,40,NA,600000,1069167,4,0,0
2,1,1,30,8,6,2,2,NA,NA,NA,NA,405839,NA,0,0
10,1,1,73,1,6,2,1,2,40,NA,2000000,3929167,4,0,0
13,1,2,70,1,1,2,3,NA,NA,NA,NA,542300,4,0,0
2,1,2,0,NA,0,2,NA,NA,NA,NA,NA,651111,4,0,0
9,1,2,40,8,0,2,3,NA,NA,NA,NA,227703,4,0,0
10,2,1,70,1,1,2,1,2,30,NA,100000,434795,4,0,0
10,1,2,63,1,6,2,1,9,45,NA,NA,1369849,4,0,0
2,1,1,39,2,4,2,1,5,55,1,1000000,321662,4,0,1
9,2,2,42,1,3,2,3,NA,NA,NA,NA,42887,2,0,0
5,1,1,5,NA,0,1,NA,NA,NA,NA,NA,522987,4,0,0
13,1,1,8,NA,1,1,NA,NA,NA,NA,NA,2692667,4,0,0
13,2,1,72,5,1,2,1,5,44,1,500000,452349,3,0,0
10,2,1,26,8,6,2,1,5,44,1,500000,264026,3,0,0
8,1,1,43,8,5,2,1,3,36,1,3500000,6358333,4,1,0
4,2,1,29,2,3,2,2,NA,NA,NA,NA,781833,4,0,0
2,1,1,38,8,6,2,1,5,40,1,1400000,1372718,4,0,0
6,1,2,90,7,3,2,3,NA,NA,NA,NA,563863,4,0,0
8,1,1,39,8,4,2,1,3,48,1,503000,1152999,4,0,0
2,1,1,28,2,6,2,1,5,40,1,1700000,868750,4,0,0
15,1,1,56,1,4,2,1,5,40,1,415000,638333,4,0,0
10,1,1,42,2,4,2,2,NA,NA,NA,NA,265483,4,0,0
5,1,2,59,2,4,2,1,2,2,NA,50000,358333,4,0,0
9,1,1,18,8,4,1,3,NA,NA,NA,NA,143333,2,1,0
8,2,1,39,1,2,2,1,2,40,NA,500000,408867,4,0,0
13,1,1,24,8,4,2,1,5,44,3,500000,300000,4,0,1
8,2,2,51,1,4,2,3,NA,NA,NA,NA,301250,4,1,0
15,1,1,34,2,4,2,1,5,44,3,600000,570667,3,0,1
2,1,1,3,NA,0,2,NA,NA,NA,NA,NA,507917,4,1,0
1,1,2,3,NA,0,1,NA,NA,NA,NA,NA,182345,1,0,0
16,2,1,55,1,2,2,1,5,40,1,NA,323946,4,0,0
9,1,1,9,NA,1,1,NA,NA,NA,NA,NA,326667,4,0,0
13,1,2,29,2,3,2,1,9,60,NA,NA,162500,1,0,0
2,1,2,85,1,6,2,3,NA,NA,NA,NA,1160576,4,0,0
16,1,1,30,2,6,2,1,5,44,1,520000,987917,4,0,0
2,1,2,67,6,2,2,3,NA,NA,NA,NA,741432,NA,0,0
7,1,1,3,NA,0,1,NA,NA,NA,NA,NA,624955,4,0,0
13,2,1,44,8,4,2,3,NA,NA,NA,NA,449474,4,0,0
1,1,1,75,6,3,2,2,NA,NA,NA,NA,328000,2,0,0
8,2,2,79,1,1,2,3,NA,NA,NA,NA,280530,2,0,0
13,1,1,19,8,3,1,3,NA,NA,NA,NA,323333,3,0,0
8,1,1,27,8,6,2,2,NA,NA,NA,NA,305520,4,0,0
11,1,1,49,2,4,2,1,5,40,3,500000,553334,4,0,0
7,1,2,18,8,4,1,3,NA,NA,NA,NA,750000,4,0,0
9,1,2,58,8,6,2,3,NA,NA,NA,NA,560000,2,0,0
8,1,2,85,7,0,2,3,NA,NA,NA,NA,550000,4,0,0
15,1,2,26,8,5,1,1,5,44,1,500000,396875,4,0,0
13,1,2,13,NA,1,1,NA,NA,NA,NA,NA,290652,4,0,0
13,1,1,42,1,6,2,1,5,42,1,4200000,1548667,4,0,0
11,2,1,61,6,3,2,1,2,40,NA,450000,458333,4,0,0
8,1,2,54,1,1,2,1,2,35,NA,100000,334746,3,0,0
15,1,2,17,8,3,1,3,NA,NA,NA,NA,560000,4,0,0
1,1,1,9,NA,1,1,NA,NA,NA,NA,NA,95981,1,1,0
8,1,2,59,1,3,2,3,NA,NA,NA,NA,313147,4,0,0
15,1,2,21,1,5,1,3,NA,NA,NA,NA,419042,4,0,0
8,2,1,66,1,4,2,1,1,20,NA,100000,155154,1,0,0
6,1,2,28,8,4,2,1,2,42,NA,400000,496194,4,0,0
16,1,2,0,NA,0,2,NA,NA,NA,NA,NA,213833,4,0,0
13,1,2,66,1,1,2,1,5,45,3,520000,808090,4,0,0
8,1,2,36,1,6,1,1,5,44,1,1050000,1260000,4,0,0
5,1,2,64,8,6,2,1,3,44,1,1000000,658598,4,0,0
8,1,1,57,1,2,2,2,NA,NA,NA,NA,126829,1,0,0
2,1,2,32,1,5,2,3,NA,NA,NA,NA,1625000,4,0,1
3,1,1,48,1,4,2,2,NA,NA,NA,NA,670657,4,0,0
3,1,1,62,2,1,2,3,NA,NA,NA,NA,291644,4,0,0
1,1,1,14,8,2,1,NA,NA,NA,NA,NA,595370,4,0,0
1,1,1,54,2,4,2,1,5,44,1,1100000,426458,4,0,0
3,2,2,57,1,4,2,3,NA,NA,NA,NA,331806,4,1,0
13,1,1,8,NA,1,1,NA,NA,NA,NA,NA,499444,3,0,0
14,1,1,22,8,6,2,2,NA,NA,NA,NA,851500,4,0,0
9,2,2,91,7,3,2,3,NA,NA,NA,NA,110013,1,1,0
5,1,1,45,1,2,2,1,5,45,1,500000,264192,2,0,0
12,2,1,72,2,0,2,1,5,44,1,510000,393100,NA,1,0
1,1,2,30,8,5,1,3,NA,NA,NA,NA,940000,4,0,0
10,1,1,11,NA,1,1,NA,NA,NA,NA,NA,100000,2,1,0
12,1,2,71,7,4,2,3,NA,NA,NA,NA,652876,4,0,0
14,1,2,56,1,1,2,3,NA,NA,NA,NA,315125,4,0,0
8,2,1,23,8,5,1,1,5,44,2,500000,477979,4,0,0
13,1,1,25,8,5,1,1,5,38,1,1000000,1581389,4,0,0
5,1,2,44,5,5,2,1,5,44,1,595000,156938,2,0,0
8,1,1,33,1,5,2,1,5,40,1,1100000,459560,4,0,0
7,1,1,25,8,4,2,3,NA,NA,NA,NA,284458,2,0,0
13,1,2,61,1,6,2,3,NA,NA,NA,NA,1633333,4,0,0
1,1,2,5,NA,0,1,NA,NA,NA,NA,NA,540000,4,1,0
13,1,2,87,7,4,2,3,NA,NA,NA,NA,1159490,4,0,0
15,1,1,5,NA,0,1,NA,NA,NA,NA,NA,378371,3,0,0
16,1,1,60,5,4,2,1,5,44,1,500000,883978,4,0,0
3,1,1,21,8,5,1,3,NA,NA,NA,NA,161294,3,0,0
7,1,1,33,8,6,2,1,1,6,NA,80000,338011,3,0,0
8,1,1,11,NA,1,1,NA,NA,NA,NA,NA,296667,2,1,0
13,1,1,33,8,2,2,3,NA,NA,NA,NA,636698,3,0,0
3,1,2,61,1,6,2,3,NA,NA,NA,NA,2615000,4,1,0
3,1,1,4,NA,0,1,NA,NA,NA,NA,NA,281826,4,1,0
8,2,2,74,1,2,2,3,NA,NA,NA,NA,321499,4,0,0
4,1,1,40,1,4,2,1,2,30,NA,200000,125000,1,0,0
13,1,2,48,2,6,2,1,5,16,3,180000,418000,3,0,1
7,1,2,64,1,2,2,2,NA,NA,NA,NA,222995,1,0,0
7,2,2,49,1,2,2,3,NA,NA,NA,NA,209500,2,0,0
14,1,2,65,7,0,2,3,NA,NA,NA,NA,435398,3,0,0
3,1,1,36,1,6,2,1,5,40,1,2500000,1375000,4,0,0
8,2,2,40,2,4,2,1,5,44,1,NA,254983,4,0,0
9,1,1,37,1,6,2,1,5,45,1,800000,317256,4,0,0
13,1,1,9,NA,1,1,NA,NA,NA,NA,NA,373633,3,0,0
12,1,2,80,7,3,2,3,NA,NA,NA,NA,1028333,4,0,0
5,2,1,67,8,0,2,3,NA,NA,NA,NA,314000,1,0,0
13,1,1,42,8,0,2,3,NA,NA,NA,NA,238099,3,0,0
13,1,1,20,8,5,2,3,NA,NA,NA,NA,115000,2,0,0
8,1,1,30,8,6,2,1,2,24,NA,750000,1050000,4,0,0
13,1,1,27,1,4,2,1,5,45,1,500000,100000,2,0,1
11,1,2,81,7,3,2,3,NA,NA,NA,NA,637490,4,0,0
1,2,2,39,2,1,2,3,NA,NA,NA,NA,146965,2,0,0
8,1,1,37,8,4,2,3,NA,NA,NA,NA,349290,4,0,0
6,1,1,2,NA,0,2,NA,NA,NA,NA,NA,364995,4,0,0
1,1,1,57,6,3,2,1,2,70,NA,1000000,750000,4,1,0
16,2,1,15,8,3,1,3,NA,NA,NA,NA,299233,4,0,0
13,1,1,81,1,6,2,3,NA,NA,NA,NA,2000000,4,0,0
13,1,2,24,1,4,2,3,NA,NA,NA,NA,351234,4,0,0
8,1,2,34,2,4,2,1,5,18,1,200000,214831,3,0,0
16,1,2,70,2,3,2,3,NA,NA,NA,NA,382125,4,0,0
7,2,1,56,1,2,2,1,5,44,1,700000,316667,4,0,0
6,1,2,58,7,1,2,2,NA,NA,NA,NA,660000,3,0,0
2,1,1,33,2,4,2,1,5,72,1,1200000,480708,4,0,1
5,1,1,15,8,3,1,3,NA,NA,NA,NA,200000,2,0,0
4,2,1,12,NA,1,1,NA,NA,NA,NA,NA,245761,4,0,0
9,1,2,3,NA,0,2,NA,NA,NA,NA,NA,750000,4,0,0
12,1,1,44,8,2,2,1,4,44,1,1091351,1147117,4,0,0
13,1,1,40,5,6,2,1,5,44,1,1650000,2408333,4,0,0
13,1,1,13,NA,2,1,NA,NA,NA,NA,NA,365195,4,0,1
10,1,2,28,1,6,2,1,5,40,1,600000,264834,4,0,0
13,1,2,43,1,4,2,1,5,44,1,500000,264219,4,0,0
12,1,2,74,1,3,2,3,NA,NA,NA,NA,1457148,4,0,0
8,2,2,48,8,2,2,3,NA,NA,NA,NA,231250,2,1,0
8,1,1,9,NA,1,1,NA,NA,NA,NA,NA,221972,2,0,0
13,1,1,31,2,6,2,1,5,44,1,510000,339322,3,0,0
15,1,2,19,8,5,1,3,NA,NA,NA,NA,1266944,4,0,0
16,1,1,41,1,4,2,1,2,44,NA,500000,377081,4,0,0
13,1,1,26,8,6,2,1,4,44,1,800000,1305908,4,0,0
9,1,2,55,5,4,2,1,3,48,3,390000,805875,4,1,-88
15,1,1,22,8,5,1,3,NA,NA,NA,NA,187828,NA,1,0
5,2,1,48,6,6,2,1,5,45,1,2000000,1435000,4,1,0
4,1,1,54,5,3,2,1,2,20,NA,450000,462500,4,0,0
13,1,2,44,5,5,2,1,2,20,NA,120000,595622,4,0,0
13,1,2,64,2,3,2,3,NA,NA,NA,NA,1215065,4,0,0
16,1,1,49,1,4,2,2,NA,NA,NA,NA,520000,4,0,0
2,1,1,45,8,3,2,1,5,44,1,900000,775000,4,0,0
12,1,1,31,8,2,2,1,5,44,1,600000,413533,4,0,0
5,1,2,64,2,6,2,1,5,9,3,100000,487334,4,0,1
8,1,2,64,1,1,2,3,NA,NA,NA,NA,347750,4,0,0
9,2,1,30,8,3,2,1,5,44,1,500000,351981,3,1,0
4,1,2,72,8,4,2,3,NA,NA,NA,NA,1200000,4,0,0
9,1,2,50,1,1,2,3,NA,NA,NA,NA,358099,NA,1,0
8,1,1,7,NA,1,1,NA,NA,NA,NA,NA,251681,4,0,0
14,1,2,44,8,3,2,1,2,18,NA,150000,188140,1,0,0
13,1,1,14,8,1,1,NA,NA,NA,NA,NA,109208,1,0,0
14,1,1,13,NA,2,1,NA,NA,NA,NA,NA,665000,NA,0,0
12,1,1,56,2,4,2,1,1,60,NA,1500000,4600000,4,0,0
13,1,2,47,5,6,2,2,NA,NA,NA,NA,333333,3,0,0
6,1,1,41,2,4,2,1,5,45,1,550000,181725,3,0,0
13,1,2,45,1,2,2,1,2,48,NA,1800000,900000,4,0,0
13,1,2,17,8,3,1,3,NA,NA,NA,NA,671667,4,0,0
4,1,2,51,2,1,2,3,NA,NA,NA,NA,327166,3,0,0
7,1,2,21,8,5,1,3,NA,NA,NA,NA,448833,4,0,0
11,2,2,52,7,2,2,1,3,40,3,NA,468333,2,1,0
5,1,1,10,NA,1,1,NA,NA,NA,NA,NA,309031,4,0,0
5,1,2,28,1,6,2,1,5,44,1,1000000,1202500,4,0,1
5,2,2,39,2,6,2,3,NA,NA,NA,NA,205835,1,0,0
14,1,2,34,2,4,2,1,5,44,1,410000,842750,4,0,0
5,1,1,26,8,4,2,2,NA,NA,NA,NA,670753,4,0,0
6,1,2,24,8,4,2,1,5,66,1,640000,1022000,4,0,0
8,2,2,11,NA,1,1,NA,NA,NA,NA,NA,1882500,4,0,0
11,2,2,4,NA,0,1,NA,NA,NA,NA,NA,365640,4,1,0
12,1,1,11,NA,1,1,NA,NA,NA,NA,NA,440000,4,0,0
10,2,2,47,1,1,2,3,NA,NA,NA,NA,269517,4,0,0
13,1,1,51,1,2,2,2,NA,NA,NA,NA,350000,2,0,0
